,name,Dependts,Latest_time,Deps,Vers,Oldest_time,lifetime,Month
7329,starrocks,0,2023/5/29,3,2,2023/3/2,1,2.933333333
7330,starsessions,7,2022/9/22,3,17,2021/6/24,2,15.16666667
7331,statannotations,10,2022/10/16,5,10,2021/6/14,2,16.3
7332,static,3,2014/10/20,0,15,2006/6/17,9,101.5666667
7333,static-frame,2,2022/7/1,12,183,2018/5/7,5,50.53333333
7334,static3,4,2016/5/10,0,6,2013/8/15,4,33.3
7335,staticjinja,3,2022/6/3,14,41,2012/10/7,11,117.5333333
7336,statistics,93,2017/10/10,0,2,2014/10/16,4,36.33333333
7337,statsd,117,2022/11/6,0,24,2011/4/11,12,140.9
7338,statsforecast,14,2022/6/27,26,26,2021/11/24,2,7.166666667
7339,statsmodels,1779,2022/11/1,29,35,2012/6/19,11,126.2333333
7340,stdatamodels,4,2022/6/3,19,24,2020/10/6,3,20.16666667
7341,stdeb,4,2020/10/29,0,25,2008/4/26,13,152.3
7342,stdlib-list,43,2019/11/27,11,19,2015/3/5,5,57.6
7343,steam,16,2022/12/10,0,60,2015/7/22,8,89.93333333
7344,steamid-social-auth-core,0,2021/10/18,0,2,2021/10/14,1,0.133333333
7345,steem,5,2017/10/11,46,15,2017/5/1,1,5.433333333
7346,stellar,0,2018/4/17,0,19,2014/7/18,5,45.63333333
7347,stellar-base-sseclient,4,2018/10/3,0,1,2018/10/3,1,0
7348,stem,73,2022/9/28,0,19,2013/3/30,10,115.6333333
7349,stestr,41,2021/9/21,14,25,2017/1/4,5,57.36666667
7350,stevedore,248,2022/11/10,1,85,2012/6/19,11,126.5333333
7351,stheno,4,2022/10/22,8,38,2019/6/13,4,40.9
7352,stim,5,2022/7/2,1,140,2021/3/3,2,16.2
7353,stix,12,2020/11/16,5,53,2013/7/30,8,88.86666667
7354,stix2,39,2021/9/24,7,25,2017/2/24,5,55.76666667
7355,stix2-patterns,8,2017/7/12,16,15,2017/3/1,1,4.433333333
7356,stix2-validator,6,2021/12/17,18,27,2017/1/5,5,60.23333333
7357,stockstats,5,2022/11/19,2,22,2016/6/5,7,78.6
7358,stomp.py,42,2022/10/29,2,58,2011/10/6,12,134.7
7359,stop-words,23,2018/7/23,0,8,2014/5/26,5,50.63333333
7360,stopit,48,2018/2/9,0,4,2014/2/9,5,48.7
7361,straight.plugin,5,2021/2/4,0,12,2011/4/7,11,119.7
7362,stravalib,5,2022/12/15,5,31,2013/4/6,10,118
7363,StrawberryFields,11,2022/6/1,13,25,2018/3/26,5,50.93333333
7364,stream-python,2,2022/1/18,11,73,2014/5/27,9,93.1
7365,streaming-form-data,4,2022/10/6,1,34,2017/4/3,6,67.06666667
7366,streamlink,21,2022/5/30,10,61,2016/9/23,7,69.16666667
7367,streamlit,869,2022/6/2,25,202,2018/3/20,5,51.16666667
7368,streamlit-aggrid,18,2022/8/27,3,31,2020/12/24,3,20.36666667
7369,streamlit-autorefresh,4,2021/7/1,1,3,2021/7/1,1,0
7370,streamlit-drawable-canvas,4,2022/9/8,3,15,2020/7/6,3,26.46666667
7371,streamz,29,2022/7/27,5,17,2017/8/15,6,60.23333333
7372,stream_framework,0,2017/3/3,0,15,2014/10/17,4,28.93333333
7373,StrEnum,45,2022/6/22,9,16,2019/3/1,4,40.3
7374,strictyaml,214,2022/10/8,1,83,2016/6/19,7,76.73333333
7375,stringcase,198,2017/8/6,0,7,2015/7/18,3,25
7376,stringutils-sangdv,0,2021/12/12,0,2,2021/12/12,1,0
7377,stripe,102,2022/6/30,2,310,2011/10/29,12,129.9
7378,strsim,6,2018/7/13,0,2,2018/6/22,1,0.7
7379,strsimpy,34,2021/9/10,0,12,2019/10/5,3,23.53333333
7380,structlog,452,2015/9/25,18,31,2013/9/12,3,24.76666667
7381,structlog-sentry,6,2022/9/1,2,13,2019/4/30,4,40.66666667
7382,stups-senza,4,2020/9/23,12,210,2015/4/7,6,66.53333333
7383,sty,65,2022/2/5,0,20,2021/8/28,2,5.366666667
7384,style,18,2019/3/8,0,8,2017/3/28,3,23.66666667
7385,subfinder-vvvin,0,2022/5/10,0,14,2022/5/5,1,0.166666667
7386,subliminal,11,2020/5/2,0,29,2011/7/5,10,107.4666667
7387,subprocess32,113,2019/5/20,0,17,2013/6/16,7,72.13333333
7388,subword-nmt,16,2021/12/8,2,8,2018/5/17,4,43.36666667
7389,suds,58,2022/6/28,0,10,2009/2/25,14,162.3666667
7390,suds-py3,47,2021/11/15,0,11,2014/3/19,8,93.26666667
7391,sugaroid-chatterBot,1,2020/4/2,8,2,2020/4/2,1,0
7392,suitable,5,2020/1/14,6,29,2014/5/21,7,68.8
7393,Suluoya,0,2021/12/11,0,159,2020/11/18,2,12.93333333
7394,summa,6,2019/1/16,0,8,2015/3/31,5,46.23333333
7395,sumologic-sdk,6,2021/7/28,1,13,2014/3/12,8,89.83333333
7396,sumy,12,2022/4/21,13,16,2013/10/19,10,103.5333333
7397,sunpy,28,2022/6/24,118,149,2012/11/26,11,116.5666667
7398,suntime,11,2019/8/26,1,3,2019/2/3,1,6.8
7399,superlance,5,2021/12/27,1,15,2008/9/19,14,161.5666667
7400,supermercado,6,2020/10/14,10,8,2016/3/23,5,55.53333333
7401,superset,1,2020/1/30,0,55,2016/11/16,5,39
7402,superset-d1,0,2018/7/16,0,2,2018/7/16,1,0
7403,superset-d2,0,2018/7/16,0,1,2018/7/16,1,0
7404,superset-d3,0,2018/7/16,0,1,2018/7/16,1,0
7405,superset-dywx,0,2018/7/16,0,1,2018/7/16,1,0
7406,superset-erik,0,2018/6/25,0,1,2018/6/25,1,0
7407,superset_tddv,0,2017/1/26,0,4,2016/12/8,2,1.633333333
7408,SuperSuit,10,2023/1/2,3,47,2020/5/6,4,32.36666667
7409,supervisor,59,2021/12/30,3,51,2009/5/24,13,153.4333333
7410,sure,13,2021/6/21,0,72,2010/6/8,12,134.3666667
7411,svg-func,0,2022/8/31,0,20,2021/10/19,2,10.53333333
7412,svg.path,23,2022/6/17,3,16,2016/2/29,7,76.66666667
7413,svgelements,10,2022/12/14,0,67,2019/12/26,4,36.13333333
7414,svglib,56,2023/1/7,0,22,2008/9/26,16,173.8666667
7415,svgpathtools,30,2022/7/11,3,19,2016/7/6,7,73.2
7416,svgutils,27,2021/2/10,1,9,2016/5/26,6,57.36666667
7417,svn,19,2020/2/1,0,46,2014/4/1,7,71.06666667
7418,swagger-ui-bundle,46,2021/9/13,1,8,2018/7/2,4,38.96666667
7419,swapper,36,2021/11/29,0,13,2014/1/9,8,96.03333333
7420,swift-module-elseTests,0,2022/4/28,0,8,2022/4/26,1,0.066666667
7421,swifter,25,2022/8/16,0,85,2018/4/7,5,53.06666667
7422,swig,17,2022/12/9,0,10,2022/7/16,1,4.866666667
7423,sxtwl,7,2022/5/2,0,13,2018/8/7,5,45.46666667
7424,sybil,19,2023/7/14,10,28,2017/5/26,7,74.66666667
7425,sympy,1290,2022/8/30,1,50,2008/4/26,15,174.6333333
7426,synapseclient,26,2022/4/15,15,46,2013/1/8,10,112.8
7427,syncer,11,2017/6/3,0,9,2016/2/25,2,15.46666667
7428,synonyms,3,2022/5/25,0,8,2018/9/21,5,44.73333333
7429,synphot,18,2021/11/18,8,13,2018/1/19,4,46.63333333
7430,syntok,11,2022/3/12,1,16,2018/11/14,5,40.46666667
7431,syrupy,11,2022/5/12,2,89,2019/12/5,4,29.63333333
7432,systemd,12,2018/3/1,0,32,2016/8/29,3,18.3
7433,systemd-python,36,2017/3/26,0,4,2016/9/22,2,6.166666667
7434,systemds,0,2022/6/26,4,9,2020/3/25,3,27.43333333
7435,systemrdl-compiler,11,2023/1/12,3,41,2018/7/25,6,54.4
7436,sysversion,0,2022/11/21,0,1,2022/11/21,1,0
7437,t5,2,2021/10/18,26,30,2019/10/22,3,24.23333333
7438,ta,36,2022/8/23,0,53,2018/4/6,5,53.33333333
7439,TA-Lib,81,2022/9/7,0,23,2015/6/1,8,88.5
7440,tabgan,0,2022/7/6,11,13,2021/2/18,2,16.76666667
7441,tableauserverclient,23,2022/6/7,10,34,2016/9/12,7,69.8
7442,tabledata,10,2021/9/19,5,60,2017/11/12,5,46.9
7443,tableone,4,2022/8/22,7,70,2017/5/18,6,64.06666667
7444,tableprint,16,2020/8/9,0,30,2015/2/24,6,66.43333333
7445,tables,626,2021/12/28,10,41,2011/9/22,11,125
7446,tableschema-sql,5,2021/9/23,13,15,2017/9/7,5,49.23333333
7447,tablib,90,2022/4/9,16,45,2011/5/11,12,132.8666667
7448,tabula-py,30,2022/5/27,12,43,2016/9/10,7,69.5
7449,tabulate,3646,2022/6/21,1,27,2013/3/8,10,113.0666667
7450,tabulator,21,2021/3/21,22,142,2016/2/17,6,61.96666667
7451,tabview,8,2020/1/9,0,10,2014/8/12,7,65.86666667
7452,tagui,1,2022/6/30,0,88,2019/3/30,4,39.6
7453,taichi,13,2022/6/13,5,51,2021/2/4,2,16.46666667
7454,tap.py,6,2018/1/7,2,22,2014/3/17,5,46.4
7455,tapioca-wrapper,25,2022/3/18,4,53,2015/1/23,8,87.03333333
7456,tarantool,3,2022/6/20,3,28,2011/12/16,12,127.9666667
7457,tartiflette,12,2021/11/15,0,79,2017/11/16,5,48.66666667
7458,tartube,0,2023/1/31,5,143,2019/5/27,5,44.83333333
7459,taskipy,15,2022/5/16,5,25,2019/12/22,4,29.2
7460,tasklib,8,2022/11/17,0,29,2013/11/10,10,109.8
7461,taskw,15,2022/5/30,3,44,2014/8/23,9,94.56666667
7462,TatSu,23,2023/2/3,1,23,2017/5/6,7,69.96666667
7463,taxcalc,4,2022/12/17,4,43,2014/12/29,9,97
7464,taxii2-client,8,2020/9/10,10,14,2017/8/21,4,37.2
7465,TayTules,0,2021/12/26,0,5,2021/10/25,1,2.066666667
7466,tb-nightly,12,2022/11/6,13,1637,2017/10/7,6,61.86666667
7467,tbats,12,2020/7/27,7,15,2019/1/2,2,19.06666667
7468,tbb,33,2022/12/15,0,18,2018/6/14,5,54.83333333
7469,tbb-devel,0,2022/12/15,1,14,2019/11/13,4,37.6
7470,tbb4py,3,2022/12/15,1,17,2018/6/14,5,54.83333333
7471,tblib,147,2020/7/23,0,16,2013/12/31,8,79.86666667
7472,tbomb,0,2021/5/16,5,4,2020/12/22,2,4.833333333
7473,tbump,28,2022/5/14,4,39,2017/12/12,6,53.8
7474,tckn,0,2018/12/19,0,4,2018/12/18,1,0.033333333
7475,tcod,5,2023/1/4,3,134,2018/8/23,6,53.16666667
7476,td-ameritrade-python-api,5,2021/3/18,5,14,2020/3/12,2,12.36666667
7477,td-watson,3,2022/5/16,5,19,2015/9/17,8,81.1
7478,tdewolff-minify,2,2022/10/3,0,11,2022/4/12,1,5.8
7479,tdqm,20,2020/8/19,1,2,2020/8/19,1,0
7480,tea-lyf,0,2022/9/28,1,2,2022/9/28,1,0
7481,teamcity-messages,8,2022/11/7,0,32,2008/4/8,15,177.5333333
7482,telebot,9,2020/11/18,2,5,2015/7/13,6,65.16666667
7483,telegraph,29,2021/11/5,2,13,2016/12/20,6,59.36666667
7484,telepot,12,2018/5/26,0,42,2015/9/13,4,32.86666667
7485,Telethon,145,2021/12/1,3,212,2016/9/18,6,63.33333333
7486,temperusb,0,2021/11/3,0,10,2014/2/4,8,94.3
7487,tempora,20,2022/2/2,18,39,2015/2/1,8,85.26666667
7488,temporalio,4,2022/6/13,7,9,2022/3/18,1,2.9
7489,tenacity,917,2021/7/12,3,51,2016/8/25,6,59.4
7490,tenant-schemas-celery,3,2022/2/4,0,17,2014/8/15,9,91
7491,tencentcloud-sdk-python,25,2022/11/6,1,917,2018/4/24,5,55.23333333
7492,tencentcloud-sdk-python-acp,0,2022/7/5,0,272,2022/6/9,1,0.866666667
7493,tencentcloud-sdk-python-advisor,0,2022/7/6,0,393,2021/10/21,2,8.6
7494,tencentcloud-sdk-python-anicloud,0,2023/7/17,0,135,2022/12/22,2,6.9
7495,tencentcloud-sdk-python-apcas,0,2022/7/6,0,577,2021/1/15,2,17.9
7496,tencentcloud-sdk-python-ape,0,2022/7/6,0,616,2020/11/6,3,20.23333333
7497,tencentcloud-sdk-python-api,0,2022/7/5,0,520,2021/4/25,2,14.53333333
7498,tencentcloud-sdk-python-apm,0,2022/7/6,0,375,2021/11/30,2,7.266666667
7499,tencentcloud-sdk-python-asw,0,2022/7/6,0,629,2020/11/6,3,20.23333333
7500,tencentcloud-sdk-python-bi,0,2022/7/6,0,280,2022/5/17,1,1.666666667
7501,tencentcloud-sdk-python-bma,0,2023/7/17,0,234,2022/7/26,2,11.86666667
7502,tencentcloud-sdk-python-bpaas,0,2023/7/17,0,186,2022/9/23,2,9.9
7503,tencentcloud-sdk-python-btoe,0,2022/7/6,0,523,2021/4/21,2,14.7
7504,tencentcloud-sdk-python-car,0,2022/7/6,0,277,2022/4/20,1,2.566666667
7505,tencentcloud-sdk-python-casb,0,2022/7/6,0,306,2022/3/7,1,4.033333333
7506,tencentcloud-sdk-python-cdc,0,2022/7/6,0,286,2022/5/17,1,1.666666667
7507,tencentcloud-sdk-python-cdwch,0,2023/7/17,0,152,2022/11/28,2,7.7
7508,tencentcloud-sdk-python-cfg,0,2022/7/6,0,304,2022/3/30,1,3.266666667
7509,tencentcloud-sdk-python-ciam,0,2022/7/6,0,263,2022/6/14,1,0.733333333
7510,tencentcloud-sdk-python-cii,0,2022/7/6,0,567,2021/2/4,2,17.23333333
7511,tencentcloud-sdk-python-cloudstudio,0,2023/7/17,0,191,2022/9/19,2,10.03333333
7512,tencentcloud-sdk-python-cls,0,2022/7/6,0,488,2021/6/1,2,13.33333333
7513,tencentcloud-sdk-python-dasb,0,2022/7/6,0,278,2022/5/25,1,1.4
7514,tencentcloud-sdk-python-dbdc,0,2022/7/6,0,268,2022/5/31,1,1.2
7515,tencentcloud-sdk-python-dlc,0,2022/7/6,0,538,2021/3/18,2,15.83333333
7516,tencentcloud-sdk-python-dnspod,0,2022/7/6,0,498,2021/5/21,2,13.7
7517,tencentcloud-sdk-python-eb,0,2022/7/6,0,358,2022/1/8,1,5.966666667
7518,tencentcloud-sdk-python-eis,0,2022/7/6,0,490,2021/5/26,2,13.53333333
7519,tencentcloud-sdk-python-ess,0,2022/7/6,0,311,2022/2/28,1,4.266666667
7520,tencentcloud-sdk-python-essbasic,0,2022/7/6,0,412,2021/9/15,2,9.8
7521,tencentcloud-sdk-python-icr,0,2022/7/6,0,302,2022/4/11,1,2.866666667
7522,tencentcloud-sdk-python-iecp,0,2022/7/6,0,358,2021/12/24,2,6.466666667
7523,tencentcloud-sdk-python-ims,0,2022/7/6,0,612,2020/11/5,3,20.26666667
7524,tencentcloud-sdk-python-iotvideoindustry,0,2022/7/6,0,536,2021/3/18,2,15.83333333
7525,tencentcloud-sdk-python-market,0,2022/7/6,0,473,2021/6/17,2,12.8
7526,tencentcloud-sdk-python-mna,0,2022/7/6,0,501,2021/5/17,2,13.83333333
7527,tencentcloud-sdk-python-mrs,0,2022/7/6,0,495,2021/5/25,2,13.56666667
7528,tencentcloud-sdk-python-oceanus,0,2022/7/6,0,573,2021/1/15,2,17.9
7529,tencentcloud-sdk-python-pds,0,2022/7/6,0,446,2021/8/18,2,10.73333333
7530,tencentcloud-sdk-python-privatedns,0,2022/7/6,0,516,2021/5/18,2,13.8
7531,tencentcloud-sdk-python-rce,0,2022/7/6,0,564,2021/1/27,2,17.5
7532,tencentcloud-sdk-python-rum,0,2022/7/6,0,452,2021/8/4,2,11.2
7533,tencentcloud-sdk-python-ses,0,2022/7/6,0,591,2020/12/17,3,18.86666667
7534,tencentcloud-sdk-python-smh,0,2022/7/6,0,340,2022/2/11,1,4.833333333
7535,tencentcloud-sdk-python-ssa,0,2022/7/6,0,581,2020/12/24,3,18.63333333
7536,tencentcloud-sdk-python-tan,0,2022/7/6,0,270,2022/6/6,1,1
7537,tencentcloud-sdk-python-tat,0,2022/7/6,0,558,2021/2/2,2,17.3
7538,tencentcloud-sdk-python-tcbr,0,2022/7/6,0,256,2022/6/16,1,0.666666667
7539,tencentcloud-sdk-python-tcm,0,2022/7/6,0,390,2021/11/11,2,7.9
7540,tencentcloud-sdk-python-tcss,0,2022/7/6,0,364,2021/12/7,2,7.033333333
7541,tencentcloud-sdk-python-tdcpg,0,2022/7/6,0,317,2022/3/2,1,4.2
7542,tencentcloud-sdk-python-tdid,0,2022/7/6,0,448,2021/8/17,2,10.76666667
7543,tencentcloud-sdk-python-tds,0,2023/7/17,0,191,2022/9/26,2,9.8
7544,tencentcloud-sdk-python-tem,0,2022/7/6,0,513,2021/5/3,2,14.3
7545,tencentcloud-sdk-python-teo,0,2022/7/6,0,287,2022/4/28,1,2.3
7546,tencentcloud-sdk-python-thpc,0,2022/7/6,0,375,2021/11/30,2,7.266666667
7547,tencentcloud-sdk-python-tic,0,2022/7/6,0,590,2020/12/3,3,19.33333333
7548,tencentcloud-sdk-python-trdp,0,2023/7/17,0,144,2022/12/6,2,7.433333333
7549,tencentcloud-sdk-python-tse,0,2022/7/6,0,522,2021/4/13,2,14.96666667
7550,tencentcloud-sdk-python-tsw,0,2022/7/6,0,558,2021/2/4,2,17.23333333
7551,tencentcloud-sdk-python-vm,0,2022/7/6,0,573,2021/1/13,2,17.96666667
7552,tencentcloud-sdk-python-vms,0,2022/7/6,0,577,2020/12/29,3,18.46666667
7553,tencentcloud-sdk-python-waf,0,2022/7/6,0,542,2021/3/15,2,15.93333333
7554,tencentcloud-sdk-python-wav,0,2022/7/6,0,481,2021/6/8,2,13.1
7555,tencentcloud-sdk-python-zj,0,2022/7/6,0,606,2020/11/17,3,19.86666667
7556,tendo,11,2019/5/23,14,26,2010/9/13,10,105.8
7557,tensor2tensor-test,0,2018/4/25,17,3,2018/4/25,1,0
7558,tensorboard,878,2023/1/13,12,48,2017/2/25,7,71.6
7559,tensorboard-data-server,87,2023/1/26,0,9,2021/1/20,3,24.53333333
7560,tensorboard-plugin-profile,12,2022/11/30,5,16,2020/3/10,3,33.16666667
7561,tensorboardX,299,2022/6/5,3,21,2017/8/23,6,58.23333333
7562,tensorboard_logger,3,2018/2/8,0,5,2016/11/1,3,15.46666667
7563,tensorflow,3672,2022/11/16,21,106,2016/12/19,7,71.93333333
7564,tensorflow-batchnorm-folding,0,2022/12/23,0,9,2022/4/22,1,8.166666667
7565,tensorflow-datasets,140,2022/6/2,148,31,2019/2/15,4,40.1
7566,tensorflow-estimator,236,2022/11/12,0,43,2018/9/18,5,50.53333333
7567,tensorflow-federated,9,2023/1/31,19,60,2019/2/22,5,47.96666667
7568,tensorflow-graphics,5,2021/12/3,14,6,2019/5/9,3,31.3
7569,tensorflow-hub,170,2021/4/14,2,16,2018/3/29,4,37.06666667
7570,tensorflow-io,30,2022/5/18,6,31,2019/2/16,4,39.56666667
7571,tensorflow-io-gcs-filesystem,69,2022/5/18,5,17,2021/5/14,2,12.3
7572,tensorflow-privacy,13,2022/10/19,17,27,2019/8/23,4,38.43333333
7573,tensorflow-probability,271,2022/6/7,10,47,2018/3/10,5,51.66666667
7574,tensorflow-tensorboard,13,2018/1/25,10,14,2017/6/14,2,7.5
7575,tensorflow-text,102,2022/5/18,7,48,2019/8/1,4,34.03333333
7576,tensorflowonspark,0,2022/4/21,0,33,2017/5/23,6,59.8
7577,tensorlayer,6,2022/2/15,0,79,2016/9/16,7,65.93333333
7578,tensorly,36,2023/1/14,2,18,2016/10/22,8,75.83333333
7579,tensornetwork,15,2021/10/5,5,19,2019/5/6,3,29.43333333
7580,tensorpack,9,2018/9/4,15,37,2017/2/7,2,19.13333333
7581,tensorstore,14,2022/7/7,1,39,2020/4/3,3,27.5
7582,tensorwatch,1,2020/3/4,0,14,2019/3/7,2,12.1
7583,termcolor,2215,2011/1/13,2,13,2008/6/9,4,31.6
7584,termgraph,14,2021/9/4,1,17,2018/7/30,4,37.73333333
7585,terminado,172,2017/11/15,4,34,2014/9/30,4,38.06666667
7586,terminaltables,372,2021/12/7,0,17,2014/9/12,8,88.1
7587,termplotlib,17,2021/9/23,1,12,2019/9/26,3,24.26666667
7588,termtosvg,2,2020/1/18,7,13,2018/6/16,3,19.36666667
7589,teslajsonpy,0,2023/1/12,7,117,2017/8/29,7,65.4
7590,test-avery,0,2020/4/20,0,2,2020/4/20,1,0
7591,testcontainers,36,2022/6/14,22,29,2016/8/21,7,70.76666667
7592,testfixtures,168,2015/9/15,17,129,2008/11/26,8,82.8
7593,testing.postgresql,18,2016/2/4,0,14,2013/11/26,4,26.66666667
7594,TestLink-API-Python-client,4,2019/8/15,0,13,2013/12/1,7,69.43333333
7595,testpath,138,2018/9/27,1,11,2015/2/2,4,44.43333333
7596,testpy23,0,2016/4/8,0,3,2016/4/8,1,0
7597,testrail-api,9,2023/1/23,1,39,2018/11/26,6,50.63333333
7598,testtools,120,2021/7/14,5,51,2011/4/8,11,125
7599,text-unidecode,138,2019/8/30,0,5,2012/11/27,8,82.23333333
7600,textacy,35,2021/12/6,35,32,2016/2/11,6,70.83333333
7601,textblob,170,2021/10/22,2,57,2013/7/1,9,101.1666667
7602,textfsm,52,2022/7/6,0,8,2017/5/9,6,62.8
7603,textgenrnn,2,2020/2/2,0,14,2017/8/6,4,30.33333333
7604,texthero,6,2021/7/1,17,10,2020/4/20,2,14.56666667
7605,textile,13,2021/11/23,0,47,2006/10/3,16,184.3333333
7606,textract,29,2022/3/10,11,18,2014/7/4,9,93.53333333
7607,textstat,27,2022/3/15,1,26,2014/6/30,9,93.83333333
7608,texttable,243,2022/11/23,0,28,2016/10/16,7,74.3
7609,textual,244,2022/4/30,4,80,2021/6/3,2,11.03333333
7610,textX,56,2022/3/20,16,31,2014/8/17,9,92.4
7611,tf-agents,4,2019/1/17,20,44,2018/12/4,2,1.466666667
7612,tf-models-nightly,3,2023/3/8,27,1158,2020/3/14,4,36.3
7613,tf-models-no-deps,0,2022/12/18,25,2,2022/12/10,1,0.266666667
7614,tf-models-official,33,2023/1/19,27,30,2019/10/25,5,39.4
7615,tf-slim,41,2020/5/7,1,2,2019/6/27,2,10.5
7616,tf2onnx,57,2022/11/6,5,30,2018/11/12,5,48.5
7617,tfds-nightly,8,2022/11/7,105,1742,2018/11/7,5,48.7
7618,tfg-nightly,0,2023/1/11,14,715,2020/5/27,4,31.96666667
7619,tfp-nightly,2,2022/11/10,10,1879,2018/3/10,5,56.86666667
7620,tfs-pandas,10,2022/5/31,26,26,2019/2/18,4,39.93333333
7621,tftpy,9,2021/8/13,0,11,2010/5/11,12,137.0666667
7622,tg-archive,0,2022/10/22,0,19,2021/3/22,2,19.3
7623,TgCrypto,84,2022/11/11,0,13,2018/1/27,5,58.3
7624,tgext.pluggable,7,2019/5/7,0,36,2012/1/7,8,89.23333333
7625,thanhtungcalendar,0,2022/6/30,0,4,2022/6/26,1,0.133333333
7626,thanhtunglucnhammethod,0,2022/7/6,0,2,2022/7/5,1,0.033333333
7627,thefuck,8,2022/1/2,0,101,2016/8/7,7,65.8
7628,theHarvester,0,2019/2/4,0,1,2019/2/4,1,0
7629,ThePirateBay,1,2014/2/5,0,16,2013/9/2,2,5.2
7630,thermo,11,2022/5/14,6,58,2016/7/1,7,71.43333333
7631,thinc,59,2022/6/22,37,223,2014/10/2,9,94
7632,thonny-pololu,0,2023/3/14,1,4,2023/3/13,1,0.033333333
7633,thop,57,2022/9/7,0,49,2018/11/18,5,46.3
7634,thoth-pipenv,0,2020/1/29,20,3,2019/12/16,2,1.466666667
7635,thoth-python,8,2023/1/13,11,51,2018/11/22,6,50.43333333
7636,threadloop,8,2016/4/1,1,12,2015/7/1,2,9.166666667
7637,threadpoolctl,463,2022/1/31,0,7,2019/6/3,4,32.43333333
7638,threatbus,12,2022/5/16,7,26,2020/1/27,3,28
7639,threatexchange,0,2021/12/8,43,31,2020/12/4,2,12.3
7640,thrift,194,2022/3/31,0,13,2012/7/25,11,117.8666667
7641,thriftpy2,39,2022/11/15,0,20,2018/9/26,5,50.36666667
7642,thriftrw,3,2019/11/5,1,31,2015/8/28,5,51
7643,thumbor,22,2022/12/20,41,109,2015/1/7,8,96.8
7644,thunder-python,0,2016/8/5,0,18,2014/7/19,3,24.93333333
7645,tianshou,9,2022/7/4,37,31,2020/3/25,3,27.7
7646,tidevice,18,2022/7/7,15,113,2021/2/1,2,17.36666667
7647,tifffile,509,2019/12/3,7,113,2014/10/11,6,62.63333333
7648,tika,46,2023/1/2,0,35,2015/5/2,9,93.4
7649,TikTokApi,6,2022/7/15,0,111,2019/9/14,4,34.5
7650,tikzplotlib,19,2022/1/31,4,28,2019/7/4,4,31.4
7651,time-machine,25,2023/1/2,1,26,2020/5/4,4,32.43333333
7652,timeago,52,2022/8/18,0,14,2016/5/27,7,75.8
7653,timelib,0,2020/8/28,0,8,2009/6/23,12,136.1333333
7654,timeout-decorator,116,2020/11/15,0,10,2013/1/4,8,95.73333333
7655,times,9,2014/8/24,0,8,2012/2/2,3,31.13333333
7656,timestring,7,2019/7/5,1,34,2013/5/3,7,75.13333333
7657,timetagger,0,2023/1/27,9,48,2021/1/27,3,24.33333333
7658,timezonefinder,74,2022/6/4,6,53,2016/2/29,7,76.23333333
7659,timm,230,2023/1/12,5,47,2019/6/21,5,43.36666667
7660,tinycss2,98,2021/11/22,6,14,2013/8/31,9,100.1666667
7661,tinydb,303,2022/2/19,1,68,2013/9/25,10,102.3
7662,tinydb-serialization,15,2021/1/23,1,7,2015/9/27,7,64.83333333
7663,tinydb-smartcache,4,2020/8/25,0,5,2015/9/17,6,60.13333333
7664,tinynetrc,16,2021/8/15,6,5,2017/11/3,5,46.03333333
7665,tinyrecord,4,2020/7/5,0,7,2014/9/5,7,71
7666,tinyrpc,9,2022/5/22,0,24,2013/1/26,10,113.4333333
7667,tinytag,58,2022/3/12,0,38,2014/4/30,9,95.76666667
7668,tinytuya,3,2023/1/29,3,53,2020/9/4,4,29.23333333
7669,titiler.core,4,2023/1/27,13,40,2021/4/19,3,21.6
7670,titlecase,35,2022/8/15,0,23,2009/7/24,14,159
7671,tk-tools,5,2022/6/1,1,33,2017/4/27,6,62.03333333
7672,tkcalendar,25,2019/12/28,1,16,2017/5/31,3,31.36666667
7673,tkdesigner,1,2023/1/22,4,9,2021/7/22,3,18.3
7674,tkinterDev,0,2022/8/24,2,83,2022/7/4,1,1.7
7675,tkintertable,6,2021/5/6,0,12,2012/3/26,10,110.9333333
7676,tksheet,7,2022/7/29,0,213,2019/4/23,4,39.76666667
7677,tkwriter,0,2017/12/30,0,2,2017/12/30,1,0
7678,tld,62,2021/6/6,3,51,2013/5/11,9,98.26666667
7679,tldextract,279,2022/10/4,4,53,2011/2/28,12,141.2
7680,tlslite-ng,5,2022/5/11,0,77,2015/9/9,8,81.2
7681,tmdbsimple,13,2022/1/25,1,73,2013/12/6,10,99.06666667
7682,tmh,0,2022/10/7,16,100,2021/9/7,2,13.16666667
7683,tmuxp,5,2023/1/29,3,211,2013/10/8,11,113.3333333
7684,toga,12,2014/8/1,4,61,2014/8/1,1,0
7685,toga-core,9,2022/7/6,17,57,2016/9/5,7,71
7686,toil,12,2022/1/10,69,446,2015/9/2,8,77.4
7687,tokenize-rt,44,2022/10/3,0,15,2017/6/2,6,64.96666667
7688,tokenizers,214,2022/4/13,13,76,2019/11/1,4,29.8
7689,toloka-kit,6,2022/5/17,40,37,2021/2/8,2,15.43333333
7690,tomd,9,2017/7/4,0,4,2017/5/26,1,1.3
7691,toml,3501,2020/11/1,0,16,2013/2/24,8,93.56666667
7692,toml-sort,8,2023/1/22,1,34,2019/8/5,5,42.2
7693,tomli,1167,2022/2/8,0,23,2021/5/27,2,8.566666667
7694,tomli-w,120,2021/12/1,0,7,2021/6/30,1,5.133333333
7695,tomlkit,564,2022/10/27,0,43,2018/7/10,5,52.33333333
